name,year,month,infection,forest cover,population,area,oro_temp,juntamoji_temp,debesuotumas,slegis_juros_lyg,santyk_oro_dregme,kritutliu_kiekis,krituliu_kiekis
Birštono sav.,2014,11,0,47.1,4399.0,122.0,2.76,0.5266666666666666,80.02442528735632,1023.0206944444444,87.6138888888889,29.5,29.5
Jonavos r. sav.,2014,11,3,41.8,44636.0,944.0,2.7733333333333334,1.0606944444444444,77.9943661971831,1023.6843055555556,84.2375,30.6,30.6
Kaišiadorių r. sav.,2014,11,2,32.8,32608.0,1087.0,2.76,0.5266666666666666,80.02442528735632,1023.0206944444444,87.6138888888889,29.5,29.5
Kauno m. sav.,2014,11,14,17.7,305111.0,157.0,2.76,0.5266666666666666,80.02442528735632,1023.0206944444444,87.6138888888889,29.5,29.5
Kauno r. sav.,2014,11,6,32.5,85893.0,1496.0,2.76,0.5266666666666666,80.02442528735632,1023.0206944444444,87.6138888888889,29.5,29.5
Kėdainių r. sav.,2014,11,3,25.1,51297.0,1677.0,2.68,0.2761111111111111,79.53636363636363,1023.2901388888888,88.85277777777777,31.9,31.900000000000002
Prienų r. sav.,2014,11,1,27.7,28530.0,1033.0,2.76,0.5266666666666666,80.02442528735632,1023.0206944444444,87.6138888888889,29.5,29.5
Raseinių r. sav.,2014,11,0,23.7,36144.0,1573.0,2.51,-0.3038888888888889,81.52550231839258,1022.5888888888888,89.61111111111111,28.9,28.9
Kauno apskritis,2014,11,29,29.7,588618.0,8087.0,2.76,0.5266666666666666,80.02442528735632,1023.0206944444444,87.6138888888889,29.5,29.5
Klaipėdos m. sav.,2014,11,1,19.8,158074.0,98.0,3.7199999999999998,2.344027777777778,83.17908309455588,1021.1031944444444,85.84027777777777,19.5,19.5
Klaipėdos r. sav.,2014,11,5,26.0,50524.0,1323.0,3.7199999999999998,2.344027777777778,83.17908309455588,1021.1031944444444,85.84027777777777,19.5,19.5
Kretingos r. sav.,2014,11,1,34.6,40222.0,989.0,3.7199999999999998,2.344027777777778,83.17908309455588,1021.1031944444444,85.84027777777777,19.5,19.5
Neringos sav.,2014,11,0,82.5,2722.0,139.0,4.126666666666667,1.4691666666666665,79.60324483775811,1021.0120833333332,87.69444444444444,30.5,30.5
Palangos m. sav.,2014,11,1,40.0,15442.0,79.0,3.7199999999999998,2.344027777777778,83.17908309455588,1021.1031944444444,85.84027777777777,19.5,19.5
Šilutės r. sav.,2014,11,1,42.2,42870.0,1682.0,3.8466666666666667,1.746388888888889,79.12462462462463,1021.4055555555556,86.43055555555556,25.7,25.7
Skuodo r. sav.,2014,11,0,10.6,19077.0,911.0,2.7133333333333334,0.5138888888888888,83.42161339421614,1022.1172222222224,88.83472222222223,17.7,17.700000000000003
Klaipėdos apskritis,2014,11,9,26.5,328931.0,5222.0,3.7199999999999998,2.344027777777778,83.17908309455588,1021.1031944444444,85.84027777777777,19.5,19.5
Marijampolės r. sav.,2014,11,3,,,,3.9366666666666665,1.7952777777777778,79.36849710982659,1022.1123611111112,86.48472222222222,20.4,20.4
Šakių r. sav.,2014,11,2,23.0,31186.0,1454.0,3.9366666666666665,1.7952777777777778,79.36849710982659,1022.1123611111112,86.48472222222222,20.4,20.4
Vilkaviškio r. sav.,2014,11,1,11.0,40563.0,1262.0,3.9366666666666665,1.7952777777777778,79.36849710982659,1022.1123611111112,86.48472222222222,20.4,20.4
Marijampolės apskritis,2014,11,6,22.0,155001.0,4465.0,3.9366666666666665,1.7952777777777778,79.36849710982659,1022.1123611111112,86.48472222222222,20.4,20.4
Biržų r. sav.,2014,11,0,27.2,26676.0,1476.0,2.3366666666666664,0.0549999999999999,81.18222222222222,1023.7154166666668,88.08194444444445,28.3,28.3
Kupiškio r. sav.,2014,11,3,29.4,19155.0,1080.0,2.4833333333333334,0.5305555555555556,79.03846153846153,1023.5205555555556,85.97083333333333,32.9,32.9
Panevėžio r. sav.,2014,11,8,34.9,37625.0,2177.0,2.4833333333333334,0.5305555555555556,79.03846153846153,1023.5205555555556,85.97083333333333,32.9,32.9
Panevėžio m. sav.,2014,11,19,2.1,96640.0,50.0,2.4833333333333334,0.5305555555555556,79.03846153846153,1023.5205555555556,85.97083333333333,32.9,32.9
Pasvalio r. sav.,2014,11,1,17.0,26883.0,1289.0,2.3366666666666664,0.0549999999999999,81.18222222222222,1023.7154166666668,88.08194444444445,28.3,28.3
Rokiškio r. sav.,2014,11,4,29.2,33227.0,1806.0,2.1633333333333336,0.3084722222222222,78.24649859943978,1024.1573611111112,84.66666666666667,22.8,22.8
Panevėžio apskritis,2014,11,35,28.2,240206.0,7878.0,2.3366666666666664,0.0549999999999999,81.18222222222222,1023.7154166666668,88.08194444444445,28.3,28.3
Akmenės r. sav.,2014,11,2,32.4,21897.0,844.0,2.7133333333333334,0.5138888888888888,83.42161339421614,1022.1172222222224,88.83472222222223,17.7,17.700000000000003
Joniškio r. sav.,2014,11,0,20.2,24607.0,1152.0,2.296666666666667,0.6227777777777779,80.70579494799405,1022.87,90.44722222222222,24.1,24.099999999999998
Kelmės r. sav.,2014,11,2,31.4,30610.0,1705.0,2.51,-0.3038888888888889,81.52550231839258,1022.5888888888888,89.61111111111111,28.9,28.9
Radviliškio r. sav.,2014,11,1,25.7,40029.0,1634.0,2.296666666666667,0.6227777777777779,80.70579494799405,1022.87,90.44722222222222,24.1,24.099999999999998
Šiaulių m. sav.,2014,11,6,5.6,105298.0,82.0,2.296666666666667,0.6227777777777779,80.70579494799405,1022.87,90.44722222222222,24.1,24.099999999999998
Šiaulių r. sav.,2014,11,2,34.9,42337.0,1806.0,2.296666666666667,0.6227777777777779,80.70579494799405,1022.87,90.44722222222222,24.1,24.099999999999998
Šiaulių apskritis,2014,11,14,27.6,286925.0,8537.0,2.296666666666667,0.6227777777777779,80.70579494799405,1022.87,90.44722222222222,24.1,24.099999999999998
Jurbarko r. sav.,2014,11,0,38.0,28821.0,1506.0,2.51,-0.3038888888888889,81.52550231839258,1022.5888888888888,89.61111111111111,28.9,28.9
Šilalės r. sav.,2014,11,1,28.5,25451.0,1188.0,2.4366666666666665,-0.5911111111111111,80.60828025477707,1022.0147222222222,89.4125,19.2,19.2
Tauragės r. sav.,2014,11,3,38.7,42045.0,1179.0,2.4366666666666665,-0.5911111111111111,80.60828025477707,1022.0147222222222,89.4125,19.2,19.2
Tauragės apskritis,2014,11,4,33.1,105356.0,4408.0,2.4366666666666665,-0.5911111111111111,80.60828025477707,1022.0147222222222,89.4125,19.2,19.2
Mažeikių r. sav.,2014,11,1,29.5,56449.0,1220.0,2.7133333333333334,0.5138888888888888,83.42161339421614,1022.1172222222224,88.83472222222223,17.7,17.700000000000003
Plungės r. sav.,2014,11,3,36.1,36945.0,1105.0,2.7133333333333334,0.5138888888888888,83.42161339421614,1022.1172222222224,88.83472222222223,17.7,17.700000000000003
Telšių r. sav.,2014,11,5,35.2,44995.0,1439.0,2.7133333333333334,0.5138888888888888,83.42161339421614,1022.1172222222224,88.83472222222223,17.7,17.700000000000003
Telšių apskritis,2014,11,9,36.3,146688.0,4349.0,2.7133333333333334,0.5138888888888888,83.42161339421614,1022.1172222222224,88.83472222222223,17.7,17.700000000000003
Anykščių r. sav.,2014,11,2,32.6,27112.0,1764.0,2.1633333333333336,0.3084722222222222,78.24649859943978,1024.1573611111112,84.66666666666667,22.8,22.8
Ignalinos r. sav.,2014,11,1,36.3,17319.0,1441.0,1.2933333333333332,-0.9795833333333333,77.55445544554455,1024.7255555555555,87.05694444444444,16.7,16.7
Molėtų r. sav.,2014,11,0,31.3,19669.0,1367.0,2.1633333333333336,0.3084722222222222,78.24649859943978,1024.1573611111112,84.66666666666667,22.8,22.8
Utenos r. sav.,2014,11,2,33.4,41223.0,1230.0,2.1633333333333336,0.3084722222222222,78.24649859943978,1024.1573611111112,84.66666666666667,22.8,22.8
Visagino sav.,2014,11,2,58.0,21126.0,58.0,1.2933333333333332,-0.9795833333333333,77.55445544554455,1024.7255555555555,87.05694444444444,16.7,16.7
Zarasų r. sav.,2014,11,0,37.3,17409.0,1331.0,1.2933333333333332,-0.9795833333333333,77.55445544554455,1024.7255555555555,87.05694444444444,16.7,16.7
Utenos apskritis,2014,11,7,34.3,143858.0,7191.0,2.1633333333333336,0.3084722222222222,78.24649859943978,1024.1573611111112,84.66666666666667,22.8,22.8
Šalčininkų r. sav.,2014,11,0,48.0,33420.0,1493.0,1.8399999999999999,-0.4475,76.03394625176803,1024.0166666666669,84.87222222222222,29.4,29.400000000000002
Širvintų r. sav.,2014,11,0,33.3,16645.0,905.0,2.7733333333333334,1.0606944444444444,77.9943661971831,1023.6843055555556,84.2375,30.6,30.6
Švenčionių r. sav.,2014,11,3,60.3,26346.0,1691.0,1.2933333333333332,-0.9795833333333333,77.55445544554455,1024.7255555555555,87.05694444444444,16.7,16.7
Trakų r. sav.,2014,11,3,49.9,33447.0,1207.0,1.8399999999999999,-0.4475,76.03394625176803,1024.0166666666669,84.87222222222222,29.4,29.400000000000002
Ukmergės r. sav.,2014,11,6,32.5,37898.0,1395.0,2.7733333333333334,1.0606944444444444,77.9943661971831,1023.6843055555556,84.2375,30.6,30.6
Vilniaus r. sav.,2014,11,5,41.6,93422.0,2129.0,1.8399999999999999,-0.4475,76.03394625176803,1024.0166666666669,84.87222222222222,29.4,29.400000000000002
Vilniaus m. sav.,2014,11,44,34.6,535362.0,400.0,1.8399999999999999,-0.4475,76.03394625176803,1024.0166666666669,84.87222222222222,29.4,29.400000000000002
Vilniaus apskritis,2014,11,61,44.0,800631.0,9730.0,1.8399999999999999,-0.4475,76.03394625176803,1024.0166666666669,84.87222222222222,29.4,29.400000000000002
Alytaus r. sav.,2014,12,0,25.0,27410.0,1403.0,-1.5193548387096771,-3.5178763440860217,82.82946793997272,1015.9543010752687,88.79435483870968,59.4,59.4
Alytaus m. sav.,2014,12,0,32.5,57520.0,39.0,-1.5193548387096771,-3.5178763440860217,82.82946793997272,1015.9543010752687,88.79435483870968,59.4,59.4
Druskininkų sav.,2014,12,0,69.1,21135.0,453.0,-1.1129032258064515,-4.345295698924732,82.26344827586207,1015.7244623655914,89.51209677419355,44.9,44.5
Lazdyjų r.,2014,12,0,,,,-1.1129032258064515,-4.345295698924732,82.26344827586207,1015.7244623655914,89.51209677419355,44.9,44.5
Varėnos r. sav.,2014,12,0,68.7,24193.0,2216.0,-1.5193548387096771,-3.5178763440860217,82.82946793997272,1015.9543010752687,88.79435483870968,59.4,59.4
Alytaus apskritis,2014,12,0,49.1,151648.0,5418.0,-1.5193548387096771,-3.5178763440860217,82.82946793997272,1015.9543010752687,88.79435483870968,59.4,59.4
Birštono sav.,2014,12,0,47.1,4399.0,122.0,-0.9064516129032257,-4.704301075268817,80.88466757123473,1014.7969086021506,89.85483870967742,49.5,49.3
Jonavos r. sav.,2014,12,2,41.8,44636.0,944.0,-1.167741935483871,-4.128629032258064,80.02849389416554,1014.542741935484,87.51612903225806,53.3,53.1
Kaišiadorių r. sav.,2014,12,0,32.8,32608.0,1087.0,-0.9064516129032257,-4.704301075268817,80.88466757123473,1014.7969086021506,89.85483870967742,49.5,49.3
Kauno m. sav.,2014,12,7,17.7,305111.0,157.0,-0.9064516129032257,-4.704301075268817,80.88466757123473,1014.7969086021506,89.85483870967742,49.5,49.3
Kauno r. sav.,2014,12,3,32.5,85893.0,1496.0,-0.9064516129032257,-4.704301075268817,80.88466757123473,1014.7969086021506,89.85483870967742,49.5,49.3
Kėdainių r. sav.,2014,12,1,25.1,51297.0,1677.0,-1.1096774193548387,-4.102822580645161,78.95460992907802,1014.2146505376344,89.92876344086021,52.4,52.4
Prienų r. sav.,2014,12,2,27.7,28530.0,1033.0,-0.9064516129032257,-4.704301075268817,80.88466757123473,1014.7969086021506,89.85483870967742,49.5,49.3
Raseinių r. sav.,2014,12,1,23.7,36144.0,1573.0,-1.3451612903225805,-5.133870967741935,82.08794326241134,1013.8592741935483,91.11290322580643,70.3,69.9
Kauno apskritis,2014,12,16,29.7,588618.0,8087.0,-0.9064516129032257,-4.704301075268817,80.88466757123473,1014.7969086021506,89.85483870967742,49.5,49.3
Klaipėdos m. sav.,2014,12,1,19.8,158074.0,98.0,-0.4032258064516129,-1.7766129032258065,80.70149253731343,1012.6506720430108,85.47983870967742,86.6,86.2
Klaipėdos r. sav.,2014,12,2,26.0,50524.0,1323.0,-0.4032258064516129,-1.7766129032258065,80.70149253731343,1012.6506720430108,85.47983870967742,86.6,86.2
Kretingos r. sav.,2014,12,0,34.6,40222.0,989.0,-0.4032258064516129,-1.7766129032258065,80.70149253731343,1012.6506720430108,85.47983870967742,86.6,86.2
Neringos sav.,2014,12,0,82.5,2722.0,139.0,0.5870967741935483,-3.611693548387096,80.53094910591471,1013.3576612903224,87.15322580645162,69.3,68.9
Palangos m. sav.,2014,12,0,40.0,15442.0,79.0,-0.4032258064516129,-1.7766129032258065,80.70149253731343,1012.6506720430108,85.47983870967742,86.6,86.2
Šilutės r. sav.,2014,12,2,42.2,42870.0,1682.0,-0.19032258064516125,-3.921505376344086,82.0984952120383,1013.5866935483872,87.67338709677419,75.5,75.3
Skuodo r. sav.,2014,12,0,10.6,19077.0,911.0,-0.7419354838709677,-4.155510752688172,80.37357954545455,1012.6216397849462,89.99596774193549,99.3,99.0
Klaipėdos apskritis,2014,12,5,26.5,328931.0,5222.0,-0.4032258064516129,-1.7766129032258065,80.70149253731343,1012.6506720430108,85.47983870967742,86.6,86.2
Marijampolės r. sav.,2014,12,1,,,,1.1290322580645162,-3.6736559139784943,76.5027027027027,1014.773252688172,87.63172043010752,52.8,52.300000000000004
Šakių r. sav.,2014,12,0,23.0,31186.0,1454.0,1.1290322580645162,-3.6736559139784943,76.5027027027027,1014.773252688172,87.63172043010752,52.8,52.300000000000004
Vilkaviškio r. sav.,2014,12,2,11.0,40563.0,1262.0,1.1290322580645162,-3.6736559139784943,76.5027027027027,1014.773252688172,87.63172043010752,52.8,52.300000000000004
Marijampolės apskritis,2014,12,3,22.0,155001.0,4465.0,1.1290322580645162,-3.6736559139784943,76.5027027027027,1014.773252688172,87.63172043010752,52.8,52.300000000000004
Biržų r. sav.,2014,12,2,27.2,26676.0,1476.0,-1.3129032258064515,-4.30255376344086,78.73748308525033,1013.032258064516,91.25403225806453,59.7,59.7
Kupiškio r. sav.,2014,12,1,29.4,19155.0,1080.0,-1.3580645161290321,-4.800940860215054,79.43388429752066,1013.7426075268816,89.1975806451613,57.1,57.1
Panevėžio r. sav.,2014,12,3,34.9,37625.0,2177.0,-1.3580645161290321,-4.800940860215054,79.43388429752066,1013.7426075268816,89.1975806451613,57.1,57.1
Panevėžio m. sav.,2014,12,6,2.1,96640.0,50.0,-1.3580645161290321,-4.800940860215054,79.43388429752066,1013.7426075268816,89.1975806451613,57.1,57.1
Pasvalio r. sav.,2014,12,1,17.0,26883.0,1289.0,-1.3129032258064515,-4.30255376344086,78.73748308525033,1013.032258064516,91.25403225806453,59.7,59.7
Rokiškio r. sav.,2014,12,2,29.2,33227.0,1806.0,-1.6096774193548387,-4.16008064516129,80.3174386920981,1014.2897849462364,88.06989247311827,53.5,53.5
Panevėžio apskritis,2014,12,15,28.2,240206.0,7878.0,-1.3129032258064515,-4.30255376344086,78.73748308525033,1013.032258064516,91.25403225806453,59.7,59.7
Akmenės r. sav.,2014,12,0,32.4,21897.0,844.0,-0.7419354838709677,-4.155510752688172,80.37357954545455,1012.6216397849462,89.99596774193549,99.3,99.0
Joniškio r. sav.,2014,12,0,20.2,24607.0,1152.0,-1.2129032258064516,-4.41491935483871,77.69905533063428,1013.025134408602,91.85752688172045,58.4,58.4
Kelmės r. sav.,2014,12,0,31.4,30610.0,1705.0,-1.3451612903225805,-5.133870967741935,82.08794326241134,1013.8592741935483,91.11290322580643,70.3,69.9
Radviliškio r. sav.,2014,12,1,25.7,40029.0,1634.0,-1.2129032258064516,-4.41491935483871,77.69905533063428,1013.025134408602,91.85752688172045,58.4,58.4
Šiaulių m. sav.,2014,12,6,5.6,105298.0,82.0,-1.2129032258064516,-4.41491935483871,77.69905533063428,1013.025134408602,91.85752688172045,58.4,58.4
Šiaulių r. sav.,2014,12,1,34.9,42337.0,1806.0,-1.2129032258064516,-4.41491935483871,77.69905533063428,1013.025134408602,91.85752688172045,58.4,58.4
Šiaulių apskritis,2014,12,10,27.6,286925.0,8537.0,-1.2129032258064516,-4.41491935483871,77.69905533063428,1013.025134408602,91.85752688172045,58.4,58.4
Jurbarko r. sav.,2014,12,0,38.0,28821.0,1506.0,-1.3451612903225805,-5.133870967741935,82.08794326241134,1013.8592741935483,91.11290322580643,70.3,69.9
Šilalės r. sav.,2014,12,0,28.5,25451.0,1188.0,-1.229032258064516,-5.335897435897436,84.24782608695652,1013.2955525606468,90.90013495276654,92.4,92.0
Tauragės r. sav.,2014,12,2,38.7,42045.0,1179.0,-1.229032258064516,-5.335897435897436,84.24782608695652,1013.2955525606468,90.90013495276654,92.4,92.0
Tauragės apskritis,2014,12,2,33.1,105356.0,4408.0,-1.229032258064516,-5.335897435897436,84.24782608695652,1013.2955525606468,90.90013495276654,92.4,92.0
Mažeikių r. sav.,2014,12,2,29.5,56449.0,1220.0,-0.7419354838709677,-4.155510752688172,80.37357954545455,1012.6216397849462,89.99596774193549,99.3,99.0
Plungės r. sav.,2014,12,3,36.1,36945.0,1105.0,-0.7419354838709677,-4.155510752688172,80.37357954545455,1012.6216397849462,89.99596774193549,99.3,99.0
Telšių r. sav.,2014,12,4,35.2,44995.0,1439.0,-0.7419354838709677,-4.155510752688172,80.37357954545455,1012.6216397849462,89.99596774193549,99.3,99.0
Telšių apskritis,2014,12,9,36.3,146688.0,4349.0,-0.7419354838709677,-4.155510752688172,80.37357954545455,1012.6216397849462,89.99596774193549,99.3,99.0
Anykščių r. sav.,2014,12,0,32.6,27112.0,1764.0,-1.6096774193548387,-4.16008064516129,80.3174386920981,1014.2897849462364,88.06989247311827,53.5,53.5
Ignalinos r. sav.,2014,12,0,36.3,17319.0,1441.0,-2.383870967741936,-5.216801075268817,81.76151761517615,1014.4381720430108,90.08736559139786,56.0,55.8
Molėtų r. sav.,2014,12,0,31.3,19669.0,1367.0,-1.6096774193548387,-4.16008064516129,80.3174386920981,1014.2897849462364,88.06989247311827,53.5,53.5
Utenos r. sav.,2014,12,4,33.4,41223.0,1230.0,-1.6096774193548387,-4.16008064516129,80.3174386920981,1014.2897849462364,88.06989247311827,53.5,53.5
Visagino sav.,2014,12,2,58.0,21126.0,58.0,-2.383870967741936,-5.216801075268817,81.76151761517615,1014.4381720430108,90.08736559139786,56.0,55.8
Zarasų r. sav.,2014,12,0,37.3,17409.0,1331.0,-2.383870967741936,-5.216801075268817,81.76151761517615,1014.4381720430108,90.08736559139786,56.0,55.8
Utenos apskritis,2014,12,6,34.3,143858.0,7191.0,-1.6096774193548387,-4.16008064516129,80.3174386920981,1014.2897849462364,88.06989247311827,53.5,53.5
Šalčininkų r. sav.,2014,12,0,48.0,33420.0,1493.0,-1.9516129032258065,-5.104166666666667,83.48060941828255,1015.6041666666666,88.63172043010752,55.7,55.7
Širvintų r. sav.,2014,12,0,33.3,16645.0,905.0,-1.167741935483871,-4.128629032258064,80.02849389416554,1014.542741935484,87.51612903225806,53.3,53.1
Švenčionių r. sav.,2014,12,2,60.3,26346.0,1691.0,-2.383870967741936,-5.216801075268817,81.76151761517615,1014.4381720430108,90.08736559139786,56.0,55.8
Trakų r. sav.,2014,12,1,49.9,33447.0,1207.0,-1.9516129032258065,-5.104166666666667,83.48060941828255,1015.6041666666666,88.63172043010752,55.7,55.7
Ukmergės r. sav.,2014,12,3,32.5,37898.0,1395.0,-1.167741935483871,-4.128629032258064,80.02849389416554,1014.542741935484,87.51612903225806,53.3,53.1
Vilniaus r. sav.,2014,12,2,41.6,93422.0,2129.0,-1.9516129032258065,-5.104166666666667,83.48060941828255,1015.6041666666666,88.63172043010752,55.7,55.7
Vilniaus m. sav.,2014,12,31,34.6,535362.0,400.0,-1.9516129032258065,-5.104166666666667,83.48060941828255,1015.6041666666666,88.63172043010752,55.7,55.7
Vilniaus apskritis,2014,12,39,44.0,800631.0,9730.0,-1.9516129032258065,-5.104166666666667,83.48060941828255,1015.6041666666666,88.63172043010752,55.7,55.7
Alytaus r. sav.,2015,1,0,25.1,27124.0,1403.0,-0.6129032258064515,-3.2836021505376345,86.2158774373259,1010.7622311827956,87.34543010752688,58.5,58.5
Alytaus m. sav.,2015,1,0,32.5,57074.0,39.0,-0.6129032258064515,-3.2836021505376345,86.2158774373259,1010.7622311827956,87.34543010752688,58.5,58.5
Druskininkų sav.,2015,1,0,69.1,21043.0,453.0,-0.6129032258064516,-4.284139784946237,83.94468085106384,1010.612365591398,88.24327956989248,68.4,68.8
Lazdyjų r.,2015,1,0,,,,-0.6129032258064516,-4.284139784946237,83.94468085106384,1010.612365591398,88.24327956989248,68.4,68.8
Varėnos r. sav.,2015,1,1,68.8,23863.0,2216.0,-0.6129032258064515,-3.2836021505376345,86.2158774373259,1010.7622311827956,87.34543010752688,58.5,58.5
Alytaus apskritis,2015,1,1,49.3,150105.0,5418.0,-0.6129032258064515,-3.2836021505376345,86.2158774373259,1010.7622311827956,87.34543010752688,58.5,58.5
Birštono sav.,2015,1,0,47.1,4414.0,122.0,-0.3709677419354839,-4.441129032258064,81.47517730496453,1009.7541666666666,89.80376344086021,74.2,74.4
Jonavos r. sav.,2015,1,3,41.8,44093.0,944.0,-0.6870967741935484,-4.172849462365591,82.87724137931035,1009.4903225806452,87.39784946236558,63.8,63.4
Kaišiadorių r. sav.,2015,1,0,32.8,32228.0,1087.0,-0.3709677419354839,-4.441129032258064,81.47517730496453,1009.7541666666666,89.80376344086021,74.2,74.4
Kauno m. sav.,2015,1,5,17.7,303101.0,157.0,-0.3709677419354839,-4.441129032258064,81.47517730496453,1009.7541666666666,89.80376344086021,74.2,74.4
Kauno r. sav.,2015,1,2,32.5,86593.0,1496.0,-0.3709677419354839,-4.441129032258064,81.47517730496453,1009.7541666666666,89.80376344086021,74.2,74.4
Kėdainių r. sav.,2015,1,0,25.1,50591.0,1677.0,-0.5806451612903225,-4.085349462365591,85.30085959885386,1009.2506720430108,88.85887096774194,67.5,72.4
Prienų r. sav.,2015,1,1,27.7,28150.0,1033.0,-0.3709677419354839,-4.441129032258064,81.47517730496453,1009.7541666666666,89.80376344086021,74.2,74.4
Raseinių r. sav.,2015,1,2,23.8,35602.0,1573.0,-0.7967741935483871,-5.012365591397849,89.85483870967742,1008.939247311828,89.34005376344086,81.3,81.7
Kauno apskritis,2015,1,13,29.7,584772.0,8087.0,-0.3709677419354839,-4.441129032258064,81.47517730496453,1009.7541666666666,89.80376344086021,74.2,74.4
Klaipėdos m. sav.,2015,1,0,19.9,157431.0,98.0,0.996774193548387,-2.2891129032258064,85.20189701897019,1008.1454301075267,83.88440860215054,74.6,75.0
Klaipėdos r. sav.,2015,1,1,26.4,50678.0,1323.0,0.996774193548387,-2.2891129032258064,85.20189701897019,1008.1454301075267,83.88440860215054,74.6,75.0
Kretingos r. sav.,2015,1,0,34.9,39939.0,989.0,0.996774193548387,-2.2891129032258064,85.20189701897019,1008.1454301075267,83.88440860215054,74.6,75.0
Neringos sav.,2015,1,0,53.5,2840.0,139.0,1.038709677419355,-2.956989247311828,84.10474860335195,1008.6762096774194,84.51209677419355,65.0,65.0
Palangos m. sav.,2015,1,0,39.2,15512.0,79.0,0.996774193548387,-2.2891129032258064,85.20189701897019,1008.1454301075267,83.88440860215054,74.6,75.0
Šilutės r. sav.,2015,1,0,42.1,42353.0,1682.0,0.5516129032258064,-3.2184139784946235,84.07851239669421,1008.8158602150538,84.88440860215054,75.9,76.1
Skuodo r. sav.,2015,1,0,10.9,18672.0,911.0,-0.36774193548387096,-4.099193548387097,83.64899713467048,1008.0127688172043,86.5510752688172,96.9,97.2
Klaipėdos apskritis,2015,1,1,26.5,327425.0,5222.0,0.996774193548387,-2.2891129032258064,85.20189701897019,1008.1454301075267,83.88440860215054,74.6,75.0
Marijampolės r. sav.,2015,1,1,,,,0.3064516129032258,-3.41989247311828,81.97111416781293,1009.753629032258,86.35349462365592,64.0,64.5
Šakių r. sav.,2015,1,0,23.0,30806.0,1454.0,0.3064516129032258,-3.41989247311828,81.97111416781293,1009.753629032258,86.35349462365592,64.0,64.5
Vilkaviškio r. sav.,2015,1,0,11.0,39969.0,1262.0,0.3064516129032258,-3.41989247311828,81.97111416781293,1009.753629032258,86.35349462365592,64.0,64.5
Marijampolės apskritis,2015,1,1,22.0,153242.0,4465.0,0.3064516129032258,-3.41989247311828,81.97111416781293,1009.753629032258,86.35349462365592,64.0,64.5
Biržų r. sav.,2015,1,0,27.2,26187.0,1476.0,-0.8129032258064517,-4.15013440860215,84.01803051317614,1008.2432795698924,90.03897849462365,70.2,67.4
Kupiškio r. sav.,2015,1,1,29.5,18814.0,1080.0,-0.8645161290322579,-4.508467741935484,82.69337016574586,1008.8487903225806,88.32123655913979,62.7,61.7
Panevėžio r. sav.,2015,1,1,34.9,37400.0,2177.0,-0.8645161290322579,-4.508467741935484,82.69337016574586,1008.8487903225806,88.32123655913979,62.7,61.7
Panevėžio m. sav.,2015,1,2,2.1,95899.0,50.0,-0.8645161290322579,-4.508467741935484,82.69337016574586,1008.8487903225806,88.32123655913979,62.7,61.7
Pasvalio r. sav.,2015,1,0,17.0,26398.0,1289.0,-0.8129032258064517,-4.15013440860215,84.01803051317614,1008.2432795698924,90.03897849462365,70.2,67.4
Rokiškio r. sav.,2015,1,0,29.3,32789.0,1806.0,-0.6774193548387096,-3.701747311827957,85.49662618083671,1009.219758064516,86.0524193548387,66.8,63.3
Panevėžio apskritis,2015,1,4,28.3,237487.0,7878.0,-0.8129032258064517,-4.15013440860215,84.01803051317614,1008.2432795698924,90.03897849462365,70.2,67.4
Akmenės r. sav.,2015,1,0,32.4,21628.0,844.0,-0.36774193548387096,-4.099193548387097,83.64899713467048,1008.0127688172043,86.5510752688172,96.9,97.2
Joniškio r. sav.,2015,1,1,20.2,24117.0,1152.0,-0.8032258064516129,-4.002956989247312,83.7048275862069,1008.3076612903226,90.25537634408602,62.1,62.1
Kelmės r. sav.,2015,1,0,31.8,29884.0,1705.0,-0.7967741935483871,-5.012365591397849,89.85483870967742,1008.939247311828,89.34005376344086,81.3,81.7
Radviliškio r. sav.,2015,1,1,25.9,39364.0,1634.0,-0.8032258064516129,-4.002956989247312,83.7048275862069,1008.3076612903226,90.25537634408602,62.1,62.1
Šiaulių m. sav.,2015,1,5,5.6,104009.0,82.0,-0.8032258064516129,-4.002956989247312,83.7048275862069,1008.3076612903226,90.25537634408602,62.1,62.1
Šiaulių r. sav.,2015,1,2,34.9,41996.0,1806.0,-0.8032258064516129,-4.002956989247312,83.7048275862069,1008.3076612903226,90.25537634408602,62.1,62.1
Šiaulių apskritis,2015,1,10,27.7,282811.0,8537.0,-0.8032258064516129,-4.002956989247312,83.7048275862069,1008.3076612903226,90.25537634408602,62.1,62.1
Jurbarko r. sav.,2015,1,0,38.1,28429.0,1506.0,-0.7967741935483871,-5.012365591397849,89.85483870967742,1008.939247311828,89.34005376344086,81.3,81.7
Šilalės r. sav.,2015,1,0,28.7,25166.0,1188.0,-0.7354838709677418,-5.313306451612903,85.84848484848484,1008.5649193548388,88.06451612903226,92.2,92.60000000000001
Tauragės r. sav.,2015,1,0,38.7,41612.0,1179.0,-0.7354838709677418,-5.313306451612903,85.84848484848484,1008.5649193548388,88.06451612903226,92.2,92.60000000000001
Tauragės apskritis,2015,1,0,33.2,104041.0,4408.0,-0.7354838709677418,-5.313306451612903,85.84848484848484,1008.5649193548388,88.06451612903226,92.2,92.60000000000001
